title,day,date,month,year,event_type,series,body,city,venue
Archigram on the Margins,Sunday,23,February,2014,Exhibition,CURE,"<strong>2013 Bi-City Biennale of Urbanism / Architecture<br />
Hong Kong </strong><br />
<br />
Kwun Tong Ferry Pier<br />
12.20.13 to 02.23.14<br />
<br />
This interpretation of Peter Cook&rsquo;s Blowout Village (1966) highlights<br />
the relevance of temporary architecture in the face of climate change<br />
and natural disasters. Cook&rsquo;s work is repurposed as a post-disaster<br />
structure for the housing of critical urban institutions. The work is<br />
transformed into an emergency relief product with variable program<br />
options ranging from a temporary hospital to a senior housing facility.<br />
<br />
In this exhibition, the product is sited in Lower Manhattan<br />
(New York City)&nbsp; where it serves as the Emergency Financial<br />
Command and Control Center for the NYSE and NASDAQ. By<br />
maintaining continuity of operations for the financial services<br />
sector, the product redefines the expansive notions of urban<br />
resilience that go beyond mere physical flood protection.<br />
Representation of the product also highlights the financial<br />
implications of a radical form of architecture which is<br />
simultaneously feasible and impractical.<br />
<br />
With a defined sense of insularity to the urban environment, the<br />
product underscores the limitations of the contemporary range of<br />
responsive ecological design solutions which have historically<br />
given little consideration to the continuity of urban systems. This<br />
exhibition highlights the critical need for public awareness of a<br />
larger urban vulnerability to climate change which has the potential<br />
to be mitigated through innovative design and development.<br />
<br />
我們的設計概念強調臨時建築與氣候變化和自然災害的關係。我們把<br />
Peter Cook的 Blow-out Village改 造成為災後關鍵 機構多功能的緊急<br />
救援中心，主要設備包括臨時醫院、老人中心等。這次我們的建築物位<br />
於曼哈頓作為紐約證券交易所和納斯達克的緊急經濟指揮和控制中心。<br />
大自然的變化能對城市造成重大影響，透過這次的展覽能提高公眾意識<br />
我們希望帶出的訊息：創新的設計能減少自然環境對城市的影響。<br />
<br />
<u>Related Events</u>:<br />
<br />
Time: 7-9 p.m.<br />
Date: Saturday, February 22nd<br />
Location: Kwun Tong Ferry Pier Lecture Hall<br />
Event: Arcigram on the Margins<br />
Speaker: Jesse M. Keenan<br />
<br />
Time: 7-9 p.m.<br />
Date: Thursday, February 20th<br />
Location: Kwun Tong Ferry Pier Lecture Hall<br />
Event: &quot;Developer in Designing the City&quot;<br />
<br />
Time: 5 p.m.<br />
Date: Monday, February 24th<br />
Location: Hong Kong University<br />
Lecture: The Art &amp; Science of Adaptative Development<br />
<br />
<u>Credits</u>:<br />
<br />
Faculty: Jesse M. Keenan<br />
Research: Mingsze Amanda Chan<br />
Architectural Design: Eileen Chen<br />
Renderings: Eileen Chen, Paul Chan<br />
GIS: Juan Francisco<br />
Graphic Design: Bo Liu, Mimi Ho&nbsp;<br />
Planning: Andrew McCarthy<br />
Animation: Eileen Chen, Andy Golubitsky, Stefan Stanojevic<br />
Installation: Paul Chan<br />
<br />
<u>Web</u>:<br />
<br />
www.arch.columbia.edu/cure<br />
www.uabb.hk<br />
<br />
",Other East Asia,Hong Kong
"Book Launch: ""Rafiq Azam: Architecture for Green Living""",Saturday,22,February,2014,Book Launch,Studio-X,"Please join us for the launch of <strong>Architect Rafiq Azam&#39;s</strong> book, <strong>&quot;Architecture for Green Living&quot;</strong><br />
<br />
&quot;The architecture of Rafiq Azam sits alongside other contemporary practitioners in the region whose work has forged a path of productive resistance but also proposition<br />
like Studio Mumbai in India, Kevin Low in Malaysia, Andra Matin in Indonesia and, over many years, Chelvadurai Anjalendran in Sri Lanka. The word &ldquo;resistance&rdquo; is used not<br />
so much to echo Kenneth Frampton&rsquo;s call for an architecture of critical resistance to the forces of capital but more particularly, to describe a manner of design practice that is thoroughly in tune with the constructive capacities of its context, and which resists the spectacle of material excess.&quot; - <em>Philip Goad</em><br />
<br />
Followed by Refreshments &amp; signing of books (While displaying the documentary &ldquo;RAFIQ AZAM architecture for green living&rdquo; by Mara Corradi &amp; Roberto Ronchi)<br />
<br />
In association with IAB, Indian Architect &amp; Builder<br />
<br />
This event is free and open to the public",Mumbai,Studio-X Mumbai
POP-UP Studio-X Shenzhen ,Saturday,22,February,2014,Symposium,Studio-X,"Where:&nbsp;The Value Factory at the Bi-city Biennale of Urbanism\Architecture (UABB) in Shenzhen<br />
Language: English<br />
<br />
A collaboration between Hong Kong based non-profit organisations, POP-UP Studio-X Shenzhen, and the Value Factory at the Bi-city Biennale of Urbanism\Architecture (UABB) in Shenzhen.<br />
<br />
This one-day programme seeks to explore social, cultural and economic networks in the production and shaping of spatial narratives at the Value Factory of the Bi-City Biennale of Urbanism/Architecture in Shenzhen.<br />
<br />
As a platform for discussion on art, architecture, and urbanism, &lsquo;Engaging locality and the cultural networks of the Pearl River Delta,&rsquo; examines the contexts of venues like the Value Factory, a rehabilitated float glass factory in Shekou, Shenzhen, as well as other sites of cultural regeneration. This event seeks to unpack notions of gentrification by looking at models of cultural production and activist practice through a network of practitioners, scholars, and academics from different disciplines.<br />
<br />
SCREENING &ndash; PART I<br />
<strong>12.30 - 14.10:</strong><br />
Introduction by <strong>Qinyi Lim</strong> (Curator, Para Site Art Space)<br />
<br />
Modern Times, Charlie Chaplin (89 min)<br />
Written and directed by Charlie Chaplin, this silent film was and still seen as a critical commentary on the labor, employment and fiscal conditions subjected on people in the modern, industrialized world that surfaced in the shadow of the Great Depression.<br />
<br />
TOUR<br />
<strong>13.00 - 13.30:</strong><br />
Tour of Value Factory at the Bi-city Biennale of Urbanism\Architecture (UABB) in Shenzhen<br />
<br />
PANEL DISCUSSION<br />
2.30-4.00pm:<br />
Welcome and Introduction by <strong>Marisa Yiu </strong>(Curator, POP-UP Studio-X Shenzhen &amp; Assistant Professor, School of Architecture, The Chinese University of Hong Kong)<br />
<br />
This discussion will consider the recent history and development of economic and cultural policies in the Pearl River Delta region. Taking into consideration recent cultural projects, this panel seeks to explore questions of sustainability and formation of creative spaces in a capitalistic context and the commodification of cultural industries both past and present. This discussion will look upon the definitions of preservation, renewal of heritage sites, and their links to gentrification. It questions whom this renewal is for and the assumption of historical amnesia upon which such renewal hinges.<br />
<br />
<strong>Ole Bouman</strong> is a Dutch architecture specialist, and is the Creative Director of the Bi-City Biennale of Urbanism/Architecture (Shenzhen).<br />
<strong>Lu Hong</strong> is an artist and curator, and is the Artistic Director of the Shenzhen Art Museum.<br />
<strong>Carol Yinghua Lu</strong> is a curator and art critic, and the Art Director at OCT Contemporary Art Terminal.<br />
Moderator: <strong>Koon Yeewan</strong> is Associate Professor in the department of Fine Arts at Hong Kong University.<br />
Respondent: <strong>Eddie Lui Fung-Ngar</strong> is an artist, and the Project Advisor of the Ink Society.<br />
<br />
SCREENING &ndash; PART II<br />
<strong>16.00 - 16.30:</strong><br />
Introduction by <strong>Lydia Chan</strong> (Programme Manager, The Ink Society)<br />
<br />
Whose Utopia, Cao Fei (22min)<br />
Whose Utopia locates itself on the lives of workers at the Osram lighting factory in the Pearl River Delta region. Filmed over a period of six months, Cao&#39;s film fuses the everyday mechanized experiences of the factory with the individualized performances of the workers, illuminating their silent aspirations.<br />
<br />
CASE STUDIES<br />
<strong>16.30 - 18.00:</strong><br />
Introduction by <strong>Chantal Wong</strong> (Strategy and Special Projects, Asia Art Archive)<br />
<br />
Taking locality as the starting point, each of the case studies inhabits the creative industry and economy while heeding the needs and wants of the local. This discussion seeks to explore the underlying exigency behind their practices, questioning the use of craft in a time when it is widely romanticised, the communities to which these case studies speak, and the longstanding effects of their practices.<br />
<br />
<strong>Jianxing He</strong> is a Founding Partner at O-office Architects, which focuses on Southern Chinese urbanity as a research and a design topic.<br />
<strong>Keith Lam</strong> is an artist and Founder of Dimension Plus, a creative team focused on new media-embedded space and cross-discipline interactive design.<br />
<strong>Marina Otero Verzier </strong>is an architect and researcher with a focus on geopolitics and contemporary cultures of circulation. She is the Director of global programming at Studio-X (GSAPP).<br />
<strong>Eric Schuldenfrei</strong> is a Founding Partner of ESKYIU and Associate Professor in the faculty of architecture at Hong Kong University. His work explores the relationship between architecture, animation, technology, and art.<br />
<strong>Zheng Guogu</strong> is an artist. His practice, encompassing architecture, design, and photography, reacts to the social and economic shifts happening in China.<br />
<br />
This event is organised by The School of Architecture at The Chinese University of Hong Kong, Asia Art Archive, Para Site Art Space, The Ink Society and Hong Kong Arts Festival in collaboration with POP-UP Studio-X Shenzhen and The Value Factory at the Bi-city Biennale of Urbanism\Architecture (UABB) in Shenzhen.<br />
<br />
More details here at POP-UP Studio-X Shenzhen http://events.gsapp.org/event/pop-up-studio-x-shenzhen-launch-events and<br />
http://popup.studio-x.org/<br />
More details here at AAA at http://www.aaa.org.hk/Programme/Details/515<br />
<br />
For more detailed information on the Bi-City Biennale of Urbanism\Architecture 2013 visit: http://2013.szhkbiennale.org/2013/?lang=en<br />
UABB SHENZHEN<br />
ADDRESS:&nbsp; Guang Dong Floating Glass Factory, Haiwan Road, Shekou, Nanshan<br />
District, Shenzhen, Guangdong Province, China<br />
Post code：518067<br />
<br />
",Other East Asia,Shenzhen
Maker Movement Turkey,Thursday,20,February,2014,Workshop,Studio-X,Note: Workshop by invitation only&nbsp;,Istanbul,Studio-X Istanbul
Transnational Dialogues,Thursday,20,February,2014,Lecture,Studio-X,"TRANSNATIONAL DIALOGUES PROMOTES DEBATE WITH ARTISTS OF BRAZIL, EUROPE AND CHINA<br />
By upgrading its city centre and restructuring the area around Porto Maravilha within the framework of the Olympics 2016, and more generally revitalizing and displacing lower income neighborhoods, Rio applies a planning strategy attempting to boost international investment and augmenting its symbolic capital as a competitive global city. Transnational Dialogues wants to discuss these urban transformation processes within a global perspective. After short inputs on the local situations in Europe and China, the discussion will focus on how artists and activists research, comment and intervene around this ambivalent set of transformation processes.<br />
<br />
<br />
ABOUT TRANSNATIONAL DIALOGUES<br />
Started in 2011 by European Alternatives, Transnational Dialogues is an open and on-going cross-media platform managing and imagining artistic and cultural projects with a focus on the new geographies of globalisation and the emergence of a multi-polar artistic and intellectual world.",Rio De Janeiro,Studio-X Rio
Harlem: The Unmaking of a Ghetto,Tuesday,11,February,2014,LiPS,LiPS,"For more than a century, Harlem has been the epicenter of&nbsp; black America, the celebrated heart of African American life and culture&mdash;but it has also been a byword for the problems that have long plagued inner-city neighborhoods: poverty, crime, violence, disinvestment, and decay.<br />
<br />
Camilo Jose Vergara is a photographer and documentarian.",New York,"Room 114, Avery Hall"
Re-Front : Modifications and Additions to Existing Structures,Saturday,8,February,2014,Lecture,Studio-X,"<strong>About Front:</strong><br />
Front is a design and facade consulting practice that is a cross-disciplinary group of creative individuals with professional backgrounds in Architecture, Structural Engineering, and Mechanical Engineering.<br />
<br />
Established in New York City in 2002, the firm has since grown to a staff of nearly thirty people, with offices in San Francisco, Seattle, and Hong Kong.<br />
<br />
Front draws upon its first-hand experience with the successful execution of many original and challenging architectural projects and specialists knowledge of the facade industry, and can assist in the evaluation of qualified bidders, advise on procurement methods, construct ability, value engineering options, and how best to meet the project schedule and budget.<br />
<br />
http://www.frontinc.com/<br />
<br />
<br />
<strong>About Marc Simmons:</strong><br />
Partner Marc Simmons, was appointed the Thomas W. Ventulett III Distinguished Chair in Architectural Design at Georgia Tech. He was formerly a faculty member at the Princeton University School of Architecture and holds both Bachelor of Environmental Studies and professional Bachelor of Architecture degrees from the University of Waterloo, Canada. His specialist facade knowledge and experience in custom curtain wall and hybrid cladding system design is built upon previous work at Forster and Partners, Meinhardt Facade Technology, and the structural glass &amp; Facade consulting group at Dewhurst Macfarlane &amp; Partners in New York.<br />
<br />
A leading advocate for innovative and critical practice, Simmons has produced seminal works in contemporary architecture including most recently:<br />
<br />
&bull; China Central Television Headquarters with OMA<br />
&bull; Stavros Niarchos Foundation Cultural Center with Renzo Piano Building Workshop<br />
&bull; Vakko Headqueaters with REX<br />
&bull; Yas Hotel with Asymptote<br />
&bull; Glass Pavilion at the Toledo Museum of Art with Sejima Nishizawa Associates.",Istanbul,Studio-X Istanbul
"""Lean Startups & Business Opportunity in Climate Change""",Thursday,6,February,2014,Lecture,Studio-X,"Join us for a discussion with Robin Chase on the topic of lean startups, mesh networking, and making better use of resources. Robin will share her story of founding ZipCar and will talk about &quot;Business opportunities emerging from climate change and rapid urbanization&quot;<br />
<br />
She lectures widely and has been frequently featured in the major media including the Today Show, The New York Times, National Public Radio, Wired, Newsweek, Time and Businessweek magazines, as well as several books on entrepreneurship. She has received many awards, including Time 100 Most Influential People in the World, the Massachusetts Governor&#39;s Award for Entrepreneurial Spirit, Start-up Woman of the Year, Business Week&rsquo;s top 10 designers, Fast Company&#39;s Fast 50 Champions of Innovation, technology and innovation awards from Fortune, CIO, and Info World Magazines, and numerous environmental awards from national, state, and local governments and organizations.<br />
<br />
It is being held in conjunction with the Rickshaw Rising Challenge<br />
<strong>&lt;http://www.rickshawrising.com/&gt;</strong><br />
Sponsored by EMBARQ India and Shell Foundation, the Challenge supports businesses with potential to transform the auto-rickshaw sector. Eight entrepreneurs <strong>&lt;http://embarqindia.org/RickshawRisingfinalists&gt;</strong><br />
have reached the final stage and stand a chance to receive awards of $50k and 6-months business support.<br />
<br />
*Robin Chase is founder and CEO of Buzzcar, a service that brings together car owners and drivers in a carsharing marketplace. Robin is also co-founder and former CEO of Zipcar, the largest carsharing company in the world, and GoLoco, an online ridesharing community.<br />
<br />
In association with :<br />
WRI India<br />
Embarq India<br />
Rickshaw Rising Challenge<br />
<br />
*Refreshments will be served",Mumbai,Studio-X Mumbai
China’s Land Market Reform and its Implication for Brownfield Governance in Rapidly Deindustrialized Urban Areas,Tuesday,4,February,2014,LiPS,LiPS,"This talk takes an interdisciplinary approach to examine the environmental governance of brownfields. In the context of insufficient regulations on the redevelopment of former industrial sites, rapidly de-industrializing urban areas in developing countries, such as China, are in pressing need for innovative mechanisms to ensure a healthy living environment. Through stories of a land redevelopment project over a ten-year period, I demonstrate a shift in China&#39;s environmental governance from a top-down command-and-control regulatory regime to a multilevel system that facilitates consensus building among non-environmental state and civil actors in policy-making. In particular, I argue that this shift with respect to brownfields occurred not simply because of improvements within the environmental apparatus, but because of institutional changes in the land transaction system.<br />
<br />
Xin Li is a Visiting Assistant Professor in Urban Planning at GSAPP.",New York,"Room 114, Avery Hall"
Mimarlar Mezarlığı / Cemetery of Architects,Saturday,1,February,2014,[object Object],Studio-X,"&lsquo;Cemetery of Architects&rsquo; at Studio-X Istanbul<br />
<br />
During January 31st - March 28th, Studio-X Istanbul hosts Tayfun Serttaş&#39;s exhibition &lsquo;Cemetery of Architects&rsquo; and the launch of his book &lsquo;Trilogy of the Deserted City&rsquo;.<br />
<br />
As its second project during January 31st - March 28th, 2014, Studio-X hosts Tayfun Serttaş&#39;s exhibition, &quot;Cemetery of Architects&quot; in which the artist examines the relationship between the physical identity of urban space and the individual through an archive. Studio-X, an initiative of Columbia University, is founded in Istanbul in December 2013 with leading support from Borusan Holding. The exhibition, eponymous with an installation by the artist, brings together works that problematize the impact of historic interruptions on Istanbul&#39;s cultural map. In &quot;Trilogy of the Deserted City&quot;, to be launched in parallel to the opening, the artist shares with the viewers the background of three different projects in which the same historic problem is attempted to be resolved through various media and methodologies. &quot;Cemetery of Architects&quot; exhibition is supported by a six-week public programming under the heading &quot;half-century before, half-century after&quot;.<br />
<br />
Cemetery of Architects<br />
<br />
Architectural inscriptions, which could be read on the corners of buildings in Istanbul in the last quarter of the 19th century, evidence the parallel development of the identity of the individual to modernism. Instead of the anonymous architecture of the period before Westernization, these individual architects felt the need the work on their own, playing a role in forming a professional community in a contemporary sense. In contrast to traditional palace architects, supported by the state, the architects of apartment buildings that primarily work within narrow urban lots give direction to civil architecture with their minor activities. As the empire enters a period of Westernization, the cultural rights provided by the rescript of G&uuml;lhane and the land cleared by the 1870 Pera fire opened up the path to the building of apartment buildings that was necessitated by the new life style; Istanbul&#39;s urban identity is almost re-created with the eclectic style of architectural structures that arose from the synthesis of the European and the Ottoman in the short span of fifty years.<br />
<br />
The modernization of the Republic that refused to take as its heritage previous formations of modernity and the moving of the capital city to Ankara stopped the most revered client&mdash;the state&mdash;from receiving services of projects and design from the industry of architecture, preparing the ground for the architectural interruption experienced in Turkey. The policy of Turkifying the economy that began in the period of the Party of Union and Progress would extend into the early Republic, revising architecture as an area to be conquered. Through the system of thinking that was on the background of the First National Architectural Movement, the re-capturing of this area that was dominated by &quot;others&quot; in the period of the Westernization of the Ottomans was as crucial as the &quot;independence of the country.&quot; The ideology that dictates the re-construction of the concept of the architect through national identity consequents in the absolute erasure of civil architectural heritage and the actors from shared memory.<br />
<br />
Cemetery of Architects proposes to open up to discussion the buildings of the period, some of which are destroyed within plans of urban transformation, through their architects beyond nostalgia and local exoticism as legitimate and indispensable actors with the tools of contemporary research.<br />
<br />
Cemetery of Architects is supported by Silkar Mining and Trading Corporation and Tabanlıoğlu Architects.<br />
<br />
Trilogy of the Deserted City<br />
<br />
Trilogy of the Deserted City is an experiment dedicated to problematize the consequences of the loss of its population and the periodic emigrations from Istanbul&mdash;one of the most crowded cities in the world&mdash;as much as the internal migration that it received, on its cultural memory.<br />
<br />
The aim is not to be relieved of a sense of guilt evoked by the city through putting pieces of unorganized data next to each other. It is to call upon the souls that have remained hanging in its ominous history, disabling the unconscious, confronting the abnormalities, revealing the repressed through skepticism.<br />
<br />
In the three consecutive layers of fake investigation and misdirection, the &quot;desertedness&quot; that is sought, followed, watched, evidenced, researched, interrogated is internalized. Thus the exaggerated urban metaphor becomes a game through a one-person search against the city and collective memory by the individual.<br />
<br />
About Studio X Istanbul<br />
<br />
As an initiative of Columbia University, Studio-X Istanbul was founded in Istanbul after having been established in other major world cities, aiming to define the problems that the city encounters today and will encounter in the future and to produce new ways of thinking to solve these problems. Studio-X Istanbul creates a new platform to facilitate the sharing of knowledge between experts, universities, non-governmental organizations, and local administrations. Studio-X Istanbul, has leading support from Borusan Holding and Enka Foundation, and works in coordination with Columbia Global Centers | Turkey, which produces projects with all faculties at Columbia University.",Istanbul,Studio-X Istanbul
Gilded Age Guerilla: Edith Wharton and Her Design Revolution,Wednesday,29,January,2014,Inquiry:HP,Inquiry:HP,"Professor Richard Guy Wilson (the Commonwealth Professor&#39;s&nbsp;Chair in Architectural History at the University of Virginia and co-author of&nbsp;&quot;Edith Wharton at Home: Life at the Mount&quot;) will lecture on Edith Wharton&nbsp;(1862-1937) and the &quot;Decoration of Houses&quot; (1897, co-authored with&nbsp;Ogden Codman Jr.) in commemoration of her 152nd birthday.<br />
<br />
Certainly best known as a novelist, Edith Wharton&rsquo;s first book,&nbsp;written in conjunction with Ogden Codman, Jr., The Decoration of Houses&nbsp;(1897) is the most important American book ever written by an American&nbsp;on interior decoration. Part of a general revolution in design that called for&nbsp;banishing all the bric-a-brac and excessive ornaments of Victorian/Gilded&nbsp;Age design, the book helped mark a major turning point in American&nbsp;architecture, interiors and gardens. This talk will examine Edith Wharton&rsquo;s&nbsp;role in the American Renaissance that revolutionized American design.<br />
<br />
Free and open to the public.",New York,Ware Lounge
Looking Back on the Bloomberg Way,Tuesday,28,January,2014,LiPS,LiPS,"For over a decade, New York mayor Michael Bloomberg claimed to run the city like a business. In this talk, Julian Brash will examine what that meant. Drawing on his 2011 work, Bloomberg&#39;s New York, he will explore the mayor&rsquo;s attitude toward governance, &quot;the Bloomberg Way&quot;&mdash;a philosophy that held up the mayor as CEO, government as a private corporation, desirable residents and businesses as customers and clients, and the city itself as a product to be branded and marketed as a luxury good. Commonly represented as pragmatic and nonideological, the Bloomberg Way was in fact an ambitious reformulation of neoliberal governance that advances specific class interests. Looking back over Bloomberg&#39;s tenure as mayor, and taking into account Bill de Blasio&#39;s recent election, Brash will discuss the implications of this mode of governance for the present and future of New York City.",New York,"Room 114, Avery Hall"
Civic Action Toolkit (CAT) Launch,Saturday,25,January,2014,Presentation,Studio-X,"<span style=""font-size:14px;""><strong>We, the People</strong></span> cordially invites you to the launch of a <span style=""font-size:14px;""><strong>Civic Action Toolkit (CAT)</strong></span>: a step-by-step guide containing tools and tips for citizens in taking up civic issues. This has been especially made keeping in mind citizens who want to start on their journey of responsible citizenship, engage with the State authorities and want to understand the &ldquo;how&rdquo;.<br />
We are very pleased to have with us, at this launch, citizens who have led this journey in many ways in their lives: Shaliesh Gandhi and Simpreet Singh. They will share their views and experiences on citizenship and civic action with all of us.<br />
<br />
We are happy to partner with <strong>Studio X Mumbai </strong>@ Kitab Mahal in hosting all of you for this launch.<br />
<br />
<strong>Date: Saturday, 25th January 2014<br />
Timings: 2:00 pm to 4:00 pm<br />
Venue: STUDIO X, Kitab Mahal, 4th Floor, D.N.Road, Fort, Mumbai</strong><br />
<br />
We are looking forward to your presence. Please invite, on our behalf, friends who will find this interesting. We hope that this effort will inspire and enable many more citizens to be active, engaged and informed.<br />
<br />
We, the People....",Mumbai,
Tall Tales,Friday,24,January,2014,Tall Tales,Studio-X,"Join <strong>Tall Tales</strong>, Helter Skelter Magazine, and Aleph Book Company in on <strong>Friday, January 24, 2014</strong> for <strong>&lsquo;The Story of My Life&rsquo;</strong>, a special night of live storytelling at <strong>Studio X in Mumbai.</strong><br />
<br />
Tales of survival, tales of camaraderie, tales of love, and tales of guilt: there are always certain stories that are ours alone that we love to narrate over and over again to our friends and loved ones&mdash;maybe even to strangers. These are the stories of our lives.<br />
<br />
It&#39;s a 7:00 start and the doors open at 6:30 - Rs. 300 for entry. Tickets only sold at the door. Event will be held at Studio X- on the 4th floor of Kitab Mahal. Studio X is located very close to Excelsior Cinema in Fort, just south of VT Station and McDonald&#39;s. Studio X is in the same building that houses the Indo-American Society.<br />
<br />
* Studio X Mumbai and The Columbia Global Center in India do not charge for hosting events or programs. Please visit Tall Tales website or Facebook page for more information on events.",Mumbai,Studio-X Mumbai
The Shortest Distance Between Two Points: X-Talk by Rayyane Tabet,Monday,20,January,2014,X-Talk,Studio-X,"Join us on <u>Monday January 20th at 6:30PM</u><br />
<br />
<strong>THE SHORTEST DISTANCE BETWEEN TWO POINTS</strong><br />
by Rayyane Tabet<br />
<br />
The Trans-Arabian PipeLine Company (TAPLine) was established in 1946 as a joint venture between Caltex, Esso, and Mobil. TAPLine was formed to build and operate a 1213 kilometer long, 78 centimeter wide steel tube to transport oil through land from Saudi Arabia to Lebanon, crossing the borders of five political entities in a region that is very conscious of its demarcated lines. In 1983, the line could no longer sustain the pressure from layered and adjacent political interests and the company was dissolved. Today, it sits hidden six feet underground, the objects used to render the company released into a raw form.<br />
<br />
Since 2007 Rayyane Tabet has been looking into the rise and fall of this oil company through these leftover forms and has developed works that analyze the transformation of the region since the end of World War II through the specter of this decommissioned utilitarian tool. This talk will be an introduction to Tabet&#39;s work alongside a brief history of TAPLine.&nbsp;<br />
<br />
Rayyane Tabet joins us in Amman as part of his participation in HIWAR | Conversations at Darat al Funun in Amman; an exhibition, residencies, and talks program organized by Darat al Funun and curated by Adriano Pedrosa to celebrate 25 years of support for the arts. HIWAR (meaning conversastion in Arabic) has brought 14 artists from the Arab world, Africa, Asia and Latin America to Amman for residencies in September and October 2013, which culminated in an exhibition opening on Saturday November 9th, 2013 (open through April 2014 -&nbsp;<a href=""http://www.daratalfunun.org/"" rel=""nofollow nofollow"" target=""_blank"">www.daratalfunun.org</a>).&nbsp;<br />
<br />
The talk will be held at Jadal:<br />
<br />
Downtown Amman, al-Kalha Stairs<br />
connecting King Hussein St. (formerly al-Salt St.) to Jabal al-Luweibdeh<br />
<br />
<strong>Rayyane Tabet</strong> is an artist living and working in Beirut. He earned a Bachelor&rsquo;s degree in Architecture from The Cooper Union, New York before receiving a Masters in Fine Arts from the University of California, San Diego. His work is concerned with researching hidden histories that are transformed and retold through objects and installations. His work was included in the Sharjah Biennial X in 2011, <em>The Ungovernables</em>, The New Museum Triennial in 2012 and was part if a collateral event at the Venice Biennial 2013. He received the Abraaj Capital Art Prize 2013 and was a Special Prize Winner of the Future Generation Art Prize 2012.",Amman,"Jadal, Amman"
"Surviv'n Istanbul",Sunday,19,January,2014,Urban Innovation,Studio-X,"Kentte hayatta kalma m&uuml;cadelesi vermeye sebep olan durumlar &uuml;zerine kafa yoruyor, bu m&uuml;cadeleden sağ &ccedil;ıkmaya yarayacak giyilebilir ara&ccedil;lar tasarlıyoruz.<br />
<br />
Ankara:<br />
&quot;10 Kasım&#39;da bir haftalığına geldiği Ankara&#39;da belediyenin kazdığı bir &ccedil;ukura d&uuml;şt&uuml; ve başından hafif&ccedil;e yaralandı. İki g&uuml;n sonra İstanbul&#39;a d&ouml;nd&uuml;. 14 Kasım g&uuml;n&uuml; bir arkadaşının evinde &ouml;ğle yemeği yerken fenalık ge&ccedil;iren şair hastaneye kaldırıldı. Beyinde damar &ccedil;atlaması y&uuml;z&uuml;nden başlayan rahatsızlığın sebebi doktor tarafından anlaşılamadı.&quot;<br />
<br />
Barcelona:<br />
&quot;1926&#39;da Gaudi&#39;nin bir tramvay &ccedil;arpması sonucu ger&ccedil;ekleşen trajik &ouml;l&uuml;m&uuml;ne kadar &quot;<br />
<br />
İstanbul&#39;da g&uuml;ncel durumları analiz ediyor, tartışıyor, arasından se&ccedil;tiğimiz duruma dair, zihinsel haritalar oluşturuyor, giyilebilecek &#39;şeyi&#39; karton ve koli bantlarını kullanarak yapıyoruz. Ardından fotoğrafını &ccedil;ekip bilgisayar ortamında post-prod&uuml;ksiyonunu ger&ccedil;ekleştiriyoruz.<br />
<br />
11.00 - 19.00 :<br />
<br />
Hayatta kalma stratejileri &uuml;zerine-mind map A3<br />
-storyboard 9 karede &ccedil;alışılacak şeye dair hızlı eskizlerle yaşamın i&ccedil;indeki durumlarda g&ouml;rselleştirme A3 -<br />
mock up prototipler [oluklu mukavva + koli bandı]<br />
<br />
19.00 - 21.00 :<br />
<br />
Sunum + &Ccedil;ay, kahve ve atıştırmalık ikramalar + Tartışmalar<br />
<br />
<a href=""https://www.facebook.com/events/560976817326785/"">Facebook Event Page</a><br />
<br />
At&ouml;lye Kurgusu ve Y&uuml;r&uuml;tme: Hasan Cenk Dereli<br />
NOBON - www.nobon.net",Istanbul,Studio-X Istanbul
